"Date","Time","Lat","Lng","Alt","Accuracy","CPS","uSv/h"
"2025-01-01","12:25:51","","","87.8","11.59","23.4","0.1877"
"2025-01-01","12:25:52","","","87.8","11.58","22.6","0.1383"
"2025-01-01","12:25:53","","","87.8","11.57","19.9","0.0888"
"2025-01-01","12:25:54","","","87.8","11.59","18.9","0.1095"
"2025-01-01","12:25:55","","","87.8","11.55","18.0","0.1047"
"2025-01-01","12:25:56","","","87.8","11.48","19.7","0.1268"
"2025-01-01","12:25:57","","","87.8","11.40","20.6","0.1027"
"2025-01-01","12:25:58","","","87.8","11.31","21.1","0.1073"
"2025-01-01","12:25:59","","","87.8","11.21","21.4","0.0864"
"2025-01-01","12:26:00","","","87.8","11.10","21.7","0.0842"
"2025-01-01","12:26:01","","","87.8","11.05","23.5","0.1115"
"2025-01-01","12:26:02","","","87.8","11.02","21.6","0.1000"
"2025-01-01","12:26:03","","","87.8","10.98","22.2","0.1305"
"2025-01-01","12:26:04","","","87.8","10.98","21.5","0.0926"
"2025-01-01","12:26:05","","","87.8","10.98","20.0","0.1008"
"2025-01-01","12:26:06","","","87.8","10.98","19.2","0.1038"
"2025-01-01","12:26:07","","","87.8","10.96","17.0","0.0933"
"2025-01-01","12:26:08","","","87.8","10.92","15.7","0.0844"
"2025-01-01","12:26:09","","","87.8","10.86","14.5","0.0813"
"2025-01-01","12:26:10","","","87.8","10.80","15.1","0.0714"
"2025-01-01","12:26:11","","","87.8","10.74","15.1","0.0709"
"2025-01-01","12:26:12","","","87.8","10.70","15.2","0.0680"
"2025-01-01","12:26:13","","","87.8","10.67","17.2","0.0835"
"2025-01-01","12:26:14","","","87.8","10.66","16.6","0.0909"
"2025-01-01","12:26:15","","","87.8","10.64","17.0","0.1082"
"2025-01-01","12:26:16","","","87.8","10.62","17.0","0.0931"
"2025-01-01","12:26:17","","","87.8","10.62","15.6","0.0846"
"2025-01-01","12:26:18","","","87.8","10.60","16.6","0.0786"
"2025-01-01","12:26:19","","","87.8","10.59","19.2","0.0757"
"2025-01-01","12:26:20","","","87.8","10.58","24.0","0.1218"
"2025-01-01","12:26:21","","","87.8","10.58","25.7","0.1647"
"2025-01-01","12:26:22","","","87.8","10.58","24.8","0.1512"
"2025-01-01","12:26:23","","","87.8","10.57","22.8","0.1402"
"2025-01-01","12:26:24","","","87.8","10.57","20.9","0.0906"
"2025-01-01","12:26:25","","","87.8","10.57","20.6","0.0854"
"2025-01-01","12:26:26","","","87.8","10.55","19.9","0.0765"
"2025-01-01","12:26:27","","","87.8","10.55","19.3","0.0766"
"2025-01-01","12:26:28","","","87.8","10.54","17.1","0.0844"
"2025-01-01","12:26:29","","","87.8","10.52","16.5","0.1118"
"2025-01-01","12:26:30","","","87.8","10.49","17.1","0.1105"
"2025-01-01","12:26:31","","","87.8","10.44","16.9","0.1085"
"2025-01-01","12:26:32","","","87.8","10.40","17.8","0.0780"
"2025-01-01","12:26:33","","","87.8","10.36","19.4","0.0943"
"2025-01-01","12:26:34","","","87.8","10.32","19.7","0.1005"
"2025-01-01","12:26:35","","","87.8","10.29","19.6","0.1033"
"2025-01-01","12:26:36","","","87.8","10.27","18.3","0.0898"
"2025-01-01","12:26:37","","","87.8","10.26","17.2","0.0960"
"2025-01-01","12:26:38","","","87.8","10.25","17.9","0.0953"
"2025-01-01","12:26:39","","","87.8","10.25","20.7","0.1423"
"2025-01-01","12:26:40","","","87.8","10.24","21.9","0.1108"
"2025-01-01","12:26:41","","","87.8","10.24","22.3","0.1205"
"2025-01-01","12:26:42","","","87.8","10.26","21.6","0.1097"
"2025-01-01","12:26:43","","","87.8","10.29","22.9","0.1215"
"2025-01-01","12:26:44","","","87.8","10.31","25.5","0.1490"
"2025-01-01","12:26:45","","","87.8","10.33","26.5","0.1163"
"2025-01-01","12:26:46","","","87.8","10.34","22.6","0.1098"
"2025-01-01","12:26:47","","","87.8","10.33","21.3","0.1073"
"2025-01-01","12:26:48","","","87.8","10.32","19.6","0.0891"
"2025-01-01","12:26:49","","","87.8","10.31","18.6","0.0987"
"2025-01-01","12:26:50","","","87.8","10.31","18.5","0.0913"
"2025-01-01","12:26:51","","","87.8","10.30","17.9","0.0869"
"2025-01-01","12:26:52","","","87.8","10.29","17.6","0.0730"
"2025-01-01","12:26:53","","","87.8","10.27","19.4","0.0893"
"2025-01-01","12:26:54","","","87.8","10.26","19.1","0.0798"
"2025-01-01","12:26:55","","","87.8","10.25","20.3","0.0751"
"2025-01-01","12:26:56","","","87.8","10.23","19.7","0.0803"
"2025-01-01","12:26:57","","","87.8","10.23","18.5","0.0702"
"2025-01-01","12:26:58","","","87.8","10.23","18.9","0.0939"
"2025-01-01","12:26:59","","","87.8","10.23","17.6","0.1135"
"2025-01-01","12:27:00","","","87.8","10.22","18.2","0.1245"
"2025-01-01","12:27:01","","","87.8","10.21","17.5","0.1057"
"2025-01-01","12:27:02","","","87.8","10.18","18.9","0.1335"
"2025-01-01","12:27:03","","","87.8","10.18","18.7","0.1160"
"2025-01-01","12:27:04","","","87.8","10.18","20.3","0.1280"
"2025-01-01","12:27:05","","","87.8","10.19","22.1","0.1082"
"2025-01-01","12:27:06","","","87.8","10.20","20.7","0.1020"
"2025-01-01","12:27:07","","","87.8","10.22","20.3","0.1155"
"2025-01-01","12:27:08","","","87.8","10.23","20.5","0.0914"
"2025-01-01","12:27:09","","","87.8","10.23","24.7","0.1097"
"2025-01-01","12:27:10","","","87.8","10.20","24.3","0.0908"
"2025-01-01","12:27:11","","","87.8","10.15","23.8","0.1203"
"2025-01-01","12:27:12","","","87.8","10.13","23.6","0.1147"
"2025-01-01","12:27:13","","","87.8","10.11","23.9","0.0990"
"2025-01-01","12:27:14","","","87.8","10.10","21.9","0.1020"
"2025-01-01","12:27:15","","","87.8","10.10","20.4","0.0952"
"2025-01-01","12:27:16","","","87.8","10.13","19.5","0.0935"
"2025-01-01","12:27:17","","","87.8","10.19","19.9","0.1147"
"2025-01-01","12:27:18","","","87.8","10.22","20.4","0.1123"
"2025-01-01","12:27:19","","","87.8","10.24","18.9","0.1152"
"2025-01-01","12:27:20","","","87.8","10.25","17.5","0.1455"
"2025-01-01","12:27:21","","","87.8","10.26","16.7","0.1173"
"2025-01-01","12:27:22","","","87.8","10.28","15.5","0.1090"
"2025-01-01","12:27:23","","","87.8","10.27","15.6","0.1013"
"2025-01-01","12:27:24","","","87.8","10.26","17.7","0.0848"
"2025-01-01","12:27:25","","","87.8","10.25","18.5","0.1020"
"2025-01-01","12:27:26","","","87.8","10.26","21.1","0.1208"
"2025-01-01","12:27:27","","","87.8","10.26","22.2","0.1182"
"2025-01-01","12:27:28","","","87.8","10.24","21.6","0.1115"
"2025-01-01","12:27:29","","","87.8","10.26","21.5","0.0832"
"2025-01-01","12:27:30","","","87.8","10.28","19.1","0.0929"
"2025-01-01","12:27:31","","","87.8","10.30","18.8","0.0921"
"2025-01-01","12:27:32","","","87.8","10.32","19.6","0.0895"
"2025-01-01","12:27:33","","","87.8","10.34","19.6","0.0921"
"2025-01-01","12:27:34","","","87.8","10.37","20.1","0.0786"
"2025-01-01","12:27:35","","","87.8","10.40","17.7","0.0739"
"2025-01-01","12:27:36","","","87.8","10.40","16.6","0.0713"
"2025-01-01","12:27:37","","","87.8","10.41","15.9","0.0633"
"2025-01-01","12:27:38","","","87.8","10.40","15.2","0.0881"
"2025-01-01","12:27:39","","","87.8","10.40","18.3","0.1087"
"2025-01-01","12:27:40","","","87.8","10.38","22.1","0.1203"
"2025-01-01","12:27:41","","","87.8","10.36","21.6","0.0877"
"2025-01-01","12:27:42","","","87.8","10.37","20.5","0.0823"
"2025-01-01","12:27:43","","","87.8","10.37","19.1","0.0708"
"2025-01-01","12:27:44","","","87.8","10.37","17.8","0.0752"
"2025-01-01","12:27:45","","","87.8","10.38","18.6","0.0981"
"2025-01-01","12:27:46","","","87.8","10.38","19.6","0.1543"
"2025-01-01","12:27:47","","","87.8","10.37","21.6","0.1673"
"2025-01-01","12:27:48","","","87.8","10.35","23.4","0.1368"
"2025-01-01","12:27:49","","","87.8","10.36","21.1","0.0852"
"2025-01-01","12:27:50","","","87.8","10.38","18.3","0.0674"
"2025-01-01","12:27:51","","","87.8","10.40","17.3","0.0850"
"2025-01-01","12:27:52","","","87.8","10.40","17.7","0.1018"
"2025-01-01","12:27:53","","","87.8","10.41","23.5","0.1268"
"2025-01-01","12:27:54","","","87.8","10.41","25.3","0.0879"
"2025-01-01","12:27:55","","","87.8","10.40","24.3","0.0963"
"2025-01-01","12:27:56","","","87.8","10.36","20.5","0.1063"
"2025-01-01","12:27:57","","","87.8","10.35","17.5","0.0938"
"2025-01-01","12:27:58","","","87.8","10.33","17.2","0.1127"
"2025-01-01","12:27:59","","","87.8","10.33","21.3","0.1005"
"2025-01-01","12:28:00","","","87.8","10.33","26.3","0.0812"
"2025-01-01","12:28:01","","","87.8","10.34","23.6","0.0768"
"2025-01-01","12:28:02","","","87.8","10.35","22.2","0.0827"
"2025-01-01","12:28:03","","","87.8","10.38","19.9","0.0844"
"2025-01-01","12:28:04","","","87.8","10.40","19.1","0.0830"
"2025-01-01","12:28:05","","","87.8","10.40","17.9","0.0879"
"2025-01-01","12:28:06","","","87.8","10.41","17.8","0.0928"
"2025-01-01","12:28:07","","","87.8","10.41","19.6","0.1423"
"2025-01-01","12:28:08","","","87.8","10.40","20.1","0.1402"
"2025-01-01","12:28:09","","","87.8","10.38","20.3","0.1233"
"2025-01-01","12:28:10","","","87.8","10.37","22.4","0.1315"
"2025-01-01","12:28:11","","","87.8","10.37","23.1","0.1397"
"2025-01-01","12:28:12","","","87.8","10.36","23.2","0.1582"
"2025-01-01","12:28:13","","","87.8","10.36","22.3","0.1683"
"2025-01-01","12:28:14","","","87.8","10.35","22.3","0.1408"
"2025-01-01","12:28:15","","","87.8","10.35","22.4","0.1138"
"2025-01-01","12:28:16","","","87.8","10.37","19.9","0.0869"
"2025-01-01","12:28:17","","","87.8","10.38","18.6","0.1200"
"2025-01-01","12:28:18","","","87.8","10.40","17.2","0.1087"
"2025-01-01","12:28:19","","","87.8","10.44","16.9","0.0999"
"2025-01-01","12:28:20","","","87.8","10.49","16.4","0.1095"
"2025-01-01","12:28:21","","","87.8","10.53","21.4","0.0945"
"2025-01-01","12:28:22","","","87.8","10.56","25.4","0.0965"
"2025-01-01","12:28:23","","","87.8","10.60","24.2","0.1108"
"2025-01-01","12:28:24","","","87.8","10.63","21.9","0.1070"
"2025-01-01","12:28:25","","","87.8","10.64","19.9","0.1182"
"2025-01-01","12:28:26","","","87.8","10.64","19.4","0.1282"
"2025-01-01","12:28:27","","","87.8","10.67","17.6","0.1333"
"2025-01-01","12:28:28","","","87.8","10.69","16.8","0.1188"
"2025-01-01","12:28:29","","","87.8","10.71","16.0","0.1013"
"2025-01-01","12:28:30","","","87.8","10.71","15.4","0.1008"
"2025-01-01","12:28:31","","","87.8","10.72","18.2","0.0946"
"2025-01-01","12:28:32","","","87.8","10.70","19.1","0.1077"
"2025-01-01","12:28:33","","","87.8","10.67","20.7","0.1128"
"2025-01-01","12:28:34","","","87.8","10.64","20.6","0.1025"
"2025-01-01","12:28:35","","","87.8","10.63","20.2","0.0967"
"2025-01-01","12:28:36","","","87.8","10.63","18.9","0.0856"
"2025-01-01","12:28:37","","","87.8","10.64","18.1","0.0744"
"2025-01-01","12:28:38","","","87.8","10.66","17.2","0.0645"
"2025-01-01","12:28:39","","","87.8","10.70","17.0","0.0713"
"2025-01-01","12:28:40","","","87.8","10.75","18.3","0.0790"
"2025-01-01","12:28:41","","","87.8","10.80","18.9","0.0826"
"2025-01-01","12:28:42","","","87.8","10.86","17.7","0.0984"
"2025-01-01","12:28:43","","","87.8","10.93","16.9","0.1010"
"2025-01-01","12:28:44","","","87.8","10.99","16.6","0.0927"
"2025-01-01","12:28:45","","","87.8","11.02","15.5","0.0949"
"2025-01-01","12:28:46","","","87.8","11.03","15.2","0.0915"
"2025-01-01","12:28:47","","","87.8","11.04","17.2","0.0955"
"2025-01-01","12:28:48","","","87.8","11.04","17.2","0.1142"
"2025-01-01","12:28:49","","","87.8","11.04","19.5","0.1262"
"2025-01-01","12:28:50","","","87.8","11.04","17.5","0.1128"
"2025-01-01","12:28:51","","","87.8","11.04","17.7","0.1247"
"2025-01-01","12:28:52","","","87.8","11.05","18.8","0.1075"
"2025-01-01","12:28:53","","","87.8","11.03","19.8","0.1338"
"2025-01-01","12:28:54","","","87.8","11.02","22.0","0.1435"
"2025-01-01","12:28:55","","","87.8","11.00","21.3","0.1448"
"2025-01-01","12:28:56","","","87.8","10.99","22.7","0.1360"
"2025-01-01","12:28:57","","","87.8","10.96","21.3","0.1297"
"2025-01-01","12:28:58","","","87.8","10.94","19.8","0.1055"
"2025-01-01","12:28:59","","","87.8","10.93","20.7","0.1035"
"2025-01-01","12:29:00","","","87.8","10.93","26.6","0.1250"
"2025-01-01","12:29:01","","","87.8","10.92","28.1","0.1153"
"2025-01-01","12:29:02","","","87.8","10.92","22.1","0.0964"
"2025-01-01","12:29:03","","","87.8","11.00","19.4","0.0804"
"2025-01-01","12:29:04","","","87.8","11.08","19.6","0.0799"
"2025-01-01","12:29:05","","","87.8","11.17","22.3","0.1123"
"2025-01-01","12:29:06","","","87.8","11.24","22.5","0.0937"
"2025-01-01","12:29:07","","","87.8","11.31","19.8","0.1047"
"2025-01-01","12:29:08","","","87.8","11.38","19.3","0.0977"
"2025-01-01","12:29:09","","","87.8","11.38","20.7","0.1305"
"2025-01-01","12:29:10","","","87.8","11.35","19.9","0.1157"
"2025-01-01","12:29:11","","","87.8","11.30","19.6","0.1140"
"2025-01-01","12:29:12","","","87.8","11.26","17.9","0.1072"
"2025-01-01","12:29:13","","","87.8","11.22","18.7","0.0816"
"2025-01-01","12:29:14","","","87.8","11.24","21.7","0.1027"
"2025-01-01","12:29:15","","","87.8","11.25","21.2","0.0890"
"2025-01-01","12:29:16","","","87.8","11.28","19.9","0.0879"
"2025-01-01","12:29:17","","","87.8","11.33","18.2","0.0959"
"2025-01-01","12:29:18","","","87.8","11.39","17.5","0.0833"
"2025-01-01","12:29:19","","","87.8","11.47","18.4","0.0846"
"2025-01-01","12:29:20","","","87.8","11.48","18.3","0.0807"
"2025-01-01","12:29:21","","","87.8","11.44","19.4","0.0816"
"2025-01-01","12:29:22","","","87.8","11.40","19.2","0.0801"
"2025-01-01","12:29:23","","","87.8","11.36","17.4","0.0793"
"2025-01-01","12:29:24","","","87.8","11.31","17.9","0.0778"
"2025-01-01","12:29:25","","","87.8","11.23","18.7","0.0836"
"2025-01-01","12:29:26","","","87.8","11.15","22.7","0.0962"
"2025-01-01","12:29:27","","","87.8","11.14","21.1","0.1167"
"2025-01-01","12:29:28","","","87.8","11.18","20.3","0.1467"
"2025-01-01","12:29:29","","","87.8","11.20","20.9","0.1617"
"2025-01-01","12:29:30","","","87.8","11.20","21.4","0.1268"
"2025-01-01","12:29:31","","","87.8","11.19","21.3","0.1328"
"2025-01-01","12:29:32","","","87.8","11.20","22.9","0.1427"
"2025-01-01","12:29:33","","","87.8","11.24","26.2","0.1578"
"2025-01-01","12:29:34","","","87.8","11.26","25.8","0.1228"
"2025-01-01","12:29:35","","","87.8","11.25","23.5","0.1060"
"2025-01-01","12:29:36","","","87.8","11.23","21.0","0.1193"
"2025-01-01","12:29:37","","","87.8","11.20","20.7","0.0816"
"2025-01-01","12:29:38","","","87.8","11.14","20.8","0.0912"
"2025-01-01","12:29:39","","","87.8","11.05","22.4","0.0786"
"2025-01-01","12:29:40","","","87.8","10.91","20.2","0.0782"
"2025-01-01","12:29:41","","","87.8","10.80","22.1","0.0875"
"2025-01-01","12:29:42","","","87.8","10.71","20.2","0.1008"
"2025-01-01","12:29:43","","","87.8","10.66","20.4","0.0931"
"2025-01-01","12:29:44","","","87.8","10.63","20.2","0.0952"
"2025-01-01","12:29:45","","","87.8","10.59","18.6","0.0972"
"2025-01-01","12:29:46","","","87.8","10.58","17.4","0.1545"
"2025-01-01","12:29:47","","","87.8","10.57","16.3","0.1442"
"2025-01-01","12:29:48","","","87.8","10.60","17.2","0.1528"
"2025-01-01","12:29:49","","","87.8","10.61","18.7","0.1165"
"2025-01-01","12:29:50","","","87.8","10.58","18.4","0.0801"
"2025-01-01","12:29:51","","","87.8","10.56","19.5","0.0825"
"2025-01-01","12:29:52","","","87.8","10.56","17.2","0.0939"
"2025-01-01","12:29:53","","","87.8","10.55","18.2","0.1017"
"2025-01-01","12:29:54","","","87.8","10.54","19.6","0.0931"
"2025-01-01","12:29:55","","","87.8","10.55","20.4","0.1487"
"2025-01-01","12:29:56","","","87.8","10.62","21.7","0.1573"
"2025-01-01","12:29:57","","","87.8","10.69","19.8","0.1332"
"2025-01-01","12:29:58","","","87.8","10.76","19.7","0.1158"
"2025-01-01","12:29:59","","","87.8","10.81","19.1","0.0782"
"2025-01-01","12:30:00","","","87.8","10.86","18.0","0.0793"
"2025-01-01","12:30:01","","","87.8","10.88","18.1","0.0707"
"2025-01-01","12:30:02","","","87.8","10.89","22.4","0.0880"
"2025-01-01","12:30:03","","","87.8","10.88","21.5","0.1032"
"2025-01-01","12:30:04","","","87.8","10.87","22.4","0.1047"
"2025-01-01","12:30:05","","","87.8","10.85","19.9","0.1100"
"2025-01-01","12:30:06","","","87.8","10.85","18.3","0.0767"
"2025-01-01","12:30:07","","","87.8","10.84","20.1","0.0989"
"2025-01-01","12:30:08","","","87.8","10.83","20.7","0.1077"
"2025-01-01","12:30:09","","","87.8","10.84","21.2","0.1620"
"2025-01-01","12:30:10","","","87.8","10.87","20.6","0.1495"
"2025-01-01","12:30:11","","","87.8","10.91","19.9","0.1273"
"2025-01-01","12:30:12","","","87.8","10.93","18.2","0.0925"
"2025-01-01","12:30:13","","","87.8","10.97","17.5","0.0888"
"2025-01-01","12:30:14","","","87.8","11.03","17.6","0.1188"
"2025-01-01","12:30:15","","","87.8","11.10","17.5","0.1290"
"2025-01-01","12:30:16","","","87.8","11.22","19.4","0.1263"
"2025-01-01","12:30:17","","","86.2","11.33","19.6","0.1193"
"2025-01-01","12:30:18","","","86.2","11.52","17.9","0.0718"
"2025-01-01","12:30:19","","","87.8","11.73","18.7","0.0718"
"2025-01-01","12:30:20","","","87.8","11.96","18.7","0.0769"
"2025-01-01","12:30:21","","","87.8","12.22","21.1","0.0934"
"2025-01-01","12:30:22","","","87.8","12.39","21.6","0.0836"
"2025-01-01","12:30:23","","","87.8","12.52","19.4","0.0780"
"2025-01-01","12:30:24","","","87.8","12.45","19.0","0.0711"
"2025-01-01","12:30:25","","","87.8","12.34","18.6","0.0813"
"2025-01-01","12:30:26","","","87.8","12.17","18.6","0.1055"
"2025-01-01","12:30:27","","","87.8","11.94","19.3","0.1228"
"2025-01-01","12:30:28","","","87.8","11.75","19.0","0.1158"
"2025-01-01","12:30:29","","","87.8","11.62","18.1","0.1145"
"2025-01-01","12:30:30","","","87.8","11.63","17.4","0.0909"
"2025-01-01","12:30:31","","","87.8","11.64","17.2","0.0817"
"2025-01-01","12:30:32","","","87.8","11.72","17.4","0.0794"
"2025-01-01","12:30:33","","","87.8","11.86","20.8","0.0881"
"2025-01-01","12:30:34","","","87.8","12.01","21.4","0.0973"
"2025-01-01","12:30:35","","","87.8","12.16","23.9","0.0986"
"2025-01-01","12:30:36","","","87.8","12.29","23.0","0.1498"
"2025-01-01","12:30:37","","","87.8","12.42","24.1","0.1645"
"2025-01-01","12:30:38","","","87.8","12.49","23.6","0.1508"
"2025-01-01","12:30:39","","","87.8","12.60","22.3","0.1135"
"2025-01-01","12:30:40","","","87.8","12.77","21.6","0.0938"
"2025-01-01","12:30:41","","","87.8","12.95","19.8","0.0782"
"2025-01-01","12:30:42","","","87.8","13.15","18.1","0.0676"
"2025-01-01","12:30:43","","","87.8","13.30","18.7","0.0736"
"2025-01-01","12:30:44","","","87.8","13.45","18.6","0.0786"
"2025-01-01","12:30:45","","","87.8","13.49","18.9","0.0786"
"2025-01-01","12:30:46","","","87.8","13.45","18.5","0.0755"
"2025-01-01","12:30:47","","","87.8","13.28","19.6","0.0835"
"2025-01-01","12:30:48","","","87.8","13.11","22.9","0.1568"
"2025-01-01","12:30:49","","","87.8","12.97","23.5","0.1925"
"2025-01-01","12:30:50","","","87.8","12.78","22.4","0.1650"
"2025-01-01","12:30:51","","","87.8","12.59","21.1","0.1113"
"2025-01-01","12:30:52","","","87.8","12.35","19.4","0.0936"
"2025-01-01","12:30:53","","","87.8","12.20","20.2","0.0840"
"2025-01-01","12:30:54","","","87.8","12.12","20.5","0.1010"
"2025-01-01","12:30:55","","","87.8","12.05","22.6","0.1195"
"2025-01-01","12:30:56","","","87.8","11.98","22.5","0.1403"
"2025-01-01","12:30:57","","","87.8","11.90","20.1","0.1112"
"2025-01-01","12:30:58","","","87.8","11.88","19.1","0.1092"
"2025-01-01","12:30:59","","","87.8","11.87","18.1","0.1263"
"2025-01-01","12:31:00","","","87.8","11.82","24.4","0.1822"
"2025-01-01","12:31:01","","","87.8","11.80","29.8","0.1408"
"2025-01-01","12:31:02","","","87.8","11.82","25.6","0.0947"
"2025-01-01","12:31:03","","","87.8","11.85","21.6","0.0849"
"2025-01-01","12:31:04","","","87.8","11.90","18.5","0.1065"
"2025-01-01","12:31:05","","","87.8","11.95","18.2","0.1375"
"2025-01-01","12:31:06","","","87.8","11.97","19.9","0.1305"
"2025-01-01","12:31:07","","","87.8","12.00","19.0","0.1155"
"2025-01-01","12:31:08","","","87.8","12.02","18.1","0.1062"
